,Unnamed: 0,supplier,brand_owner,distributor,manufacturer_country,brand_name_fa,preprocessed_index
40362,40362,کارخانجات دارو پخش,کارخانجات دارو پخش,دارو بهداشت شفا آراد,ایران,پدیزان   شربت خوراکی 0.67 mg/10 mg/5ml 60 ml,40362
40363,40363,داروسازی ابوریحان,داروسازی ابوریحان,دارو بهداشت شفا آراد,ایران,ونوستات   کپسول خوراکی 120 mg,40363
40364,40364,داروسازی تهران شیمی,داروسازی تهران شیمی,دارو بهداشت شفا آراد,ایران,تاکریل   پماد موضعی 0.1 % 30 g,40364
40365,40365,سبحان دارو,سبحان دارو,دارو بهداشت شفا آراد,ایران,تریلوتاپ ان ان    پماد موضعی 1 mg/2.5 mg/100000 [iu]/1g 15 g,40365
40366,40366,داروسازی امین,داروسازی امین,دارو بهداشت شفا آراد,ایران,اورسوگارد   کپسول خوراکی 300 mg,40366
40367,40367,لابراتوارهای سینا دارو,لابراتوارهای سینا دارو,دارو بهداشت شفا آراد,ایران,ناپریزول   محلول، قطره از راه بینی 0.05 % 10 ml,40367
40368,40368,زیست اروند فارمد,زیست اروند فارمد,دارو بهداشت شفا آراد,ایران,نانوجید   قرص خوراکی 360 mg,40368
40369,40369,داروسازی کوثر,داروسازی کوثر,دارو بهداشت شفا آراد,ایران,داپوکستین   قرص خوراکی 30 mg,40369
40370,40370,داروسازی امین,داروسازی امین,دارو بهداشت شفا آراد,ایران,دایمتیکون   سوسپانسیون، قطره خوراکی 40 mg/1ml 30 ml,40370
40371,40371,داروسازی رها اصفهان,داروسازی رها اصفهان,دارو بهداشت شفا آراد,ایران,درموپان   کرم موضعی 5 % 30 g,40371
40372,40372,داروسازی اکسیر,داروسازی اکسیر,دارو بهداشت شفا آراد,ایران,آکاربکس   قرص خوراکی 50 mg,40372
40373,40373,دارویی و نهاده های زاگرس دارو پارسیان,دارویی و نهاده های زاگرس دارو پارسیان,دارو بهداشت شفا آراد,ایران,مترونیدازول   قرص خوراکی 250 mg,40373
40374,40374,داروسازی امین,داروسازی امین,دارو بهداشت شفا آراد,ایران,سینازین   قرص خوراکی 25 mg,40374
40375,40375,آرنا حیات دانش,آرنا حیات دانش,دارو بهداشت شفا آراد,ایران,لراوا   قرص خوراکی 10 mg,40375
40376,40376,مهردارو,مهردارو,دارو بهداشت شفا آراد,ایران,مزالازین   قرص انتریک کوتد خوراکی 500 mg,40376
40377,40377,دارویی و نهاده های زاگرس دارو پارسیان,دارویی و نهاده های زاگرس دارو پارسیان,دارو بهداشت شفا آراد,ایران,متفورمین   قرص خوراکی 1000 mg,40377
40378,40378,داروسازی رها اصفهان,داروسازی رها اصفهان,دارو بهداشت شفا آراد,ایران,تگاتارد   قرص پیوسته رهش خوراکی 200 mg,40378
40379,40379,داروسازی ابوریحان,داروسازی ابوریحان,دارو بهداشت شفا آراد,ایران,سیپروترون کامپاند   قرص خوراکی 2 mg/0.035 mg,40379
40380,40380,سبحان دارو,سبحان دارو,دارو بهداشت شفا آراد,ایران,بتامتازون   پماد موضعی 0.1 % 15 g,40380
40381,40381,داروسازی امین,داروسازی امین,دارو بهداشت شفا آراد,ایران,نورتریپتیلین   قرص خوراکی 10 mg,40381
40382,40382,لابراتوارهای رازک,لابراتوارهای رازک,دارو بهداشت شفا آراد,ایران,پرگابالین   کپسول خوراکی 75 mg,40382
40383,40383,داروسازی امین,داروسازی امین,دارو بهداشت شفا آراد,ایران,متوکلوپرامید   محلول، قطره خوراکی 4 mg/1ml 15 ml,40383
40384,40384,کارخانجات دارو پخش,کارخانجات دارو پخش,دارو بهداشت شفا آراد,ایران,تئوفیلین   قرص پیوسته رهش خوراکی 200 mg,40384
40385,40385,داروسازی اکسیر,داروسازی اکسیر,دارو بهداشت شفا آراد,ایران,بوپرکسیر   قرص پیوسته رهش خوراکی 150 mg,40385
40386,40386,سبحان دارو,سبحان دارو,دارو بهداشت شفا آراد,ایران,توپیرامات   قرص خوراکی 100 mg,40386
40387,40387,داروسازی تولید دارو,داروسازی تولید دارو,دارو بهداشت شفا آراد,ایران,جم فیبروزیل    کپسول خوراکی 300 mg,40387
40388,40388,سبحان دارو,سبحان دارو,دارو بهداشت شفا آراد,ایران,هالوپریدول-سبحان   قرص خوراکی 0.5 mg,40388
40389,40389,پارس بهروزان جم,پارس بهروزان جم,دارو بهداشت شفا آراد,ایران,دکسپانتنول   محلول تزریقی پرنترال 250 mg/1ml 2 ml,40389
40390,40390,داروسازی اکسیر,داروسازی اکسیر,دارو بهداشت شفا آراد,ایران,آمیکاسین-اکسیر   تزریقی پرنترال 250 mg/1ml 2 mg,40390
40391,40391,مهردارو,مهردارو,دارو بهداشت شفا آراد,ایران,استازولامید   قرص خوراکی 250 mg,40391
40392,40392,داروسازی ابوریحان,داروسازی ابوریحان,دارو بهداشت شفا آراد,ایران,بیزاکودیل   شیاف مقعدی 10 mg,40392
40393,40393,داروسازی رها اصفهان,داروسازی رها اصفهان,دارو بهداشت شفا آراد,ایران,پارکیسول   قرص خوراکی 1 mg,40393
40394,40394,داروسازی امین,داروسازی امین,دارو بهداشت شفا آراد,ایران,سیپروهپتادین   قرص خوراکی 4 mg,40394
40395,40395,داروسازی تولید دارو,داروسازی تولید دارو,دارو بهداشت شفا آراد,ایران,دی سیکلومین   الگزیر خوراکی 10 mg/5ml 60 ml,40395
40396,40396,دارو سازی فارابی,دارو سازی فارابی,دارو بهداشت شفا آراد,ایران,لانسوپرازول   کپسول انتریک کوتد خوراکی 30 mg,40396
40397,40397,لابراتوارهای سینا دارو,لابراتوارهای سینا دارو,دارو بهداشت شفا آراد,ایران,نازوکلسین   اسپری از راه بینی 100 [iu]/1 {dose} 16 ml,40397
40398,40398,نانو فناوران داروئی الوند,نانو فناوران داروئی الوند,دارو بهداشت شفا آراد,ایران,تایسونا   کپسول خوراکی 25 mg,40398
40399,40399,الحاوی,الحاوی,دارو بهداشت شفا آراد,ایران,مبریکس   قرص خوراکی 135 mg,40399
40400,40400,لابراتوارهای سینا دارو,لابراتوارهای سینا دارو,دارو بهداشت شفا آراد,ایران,بکلورین   اسپری از راه بینی 50 ug/1 {dose} 200 ml,40400
40401,40401,داروسازی رها اصفهان,داروسازی رها اصفهان,دارو بهداشت شفا آراد,ایران,اسموپیون   قرص پیوسته رهش خوراکی 150 mg,40401
40402,40402,کارخانجات دارو پخش,کارخانجات دارو پخش,دارو بهداشت شفا آراد,ایران,پرفنازین   قرص خوراکی 4 mg,40402
40403,40403,داروسازی اکسیر,داروسازی اکسیر,دارو بهداشت شفا آراد,ایران,استامینوفن/کدئین-اکسیر   قرص خوراکی 300 mg/20 mg,40403
40404,40404,داروسازی امین,داروسازی امین,دارو بهداشت شفا آراد,ایران,کاربامازپین   قرص خوراکی 200 mg,40404
40405,40405,داروسازی امین,داروسازی امین,دارو بهداشت شفا آراد,ایران,فنوپید   کپسول خوراکی 200 mg,40405
40406,40406,پارس دارو,پارس دارو,دارو بهداشت شفا آراد,ایران,فلوکونازول   کپسول خوراکی 150 mg,40406
40407,40407,دارو سازی فارابی,دارو سازی فارابی,دارو بهداشت شفا آراد,ایران,ریزاتریپتان   قرص خوراکی 10 mg,40407
40408,40408,داروسازی دانا,داروسازی دانا,دارو بهداشت شفا آراد,ایران,آ- ویژل   کپسول حاوی مایع خوراکی 25000 [iu],40408
40409,40409,داروسازی ابوریحان,داروسازی ابوریحان,دارو بهداشت شفا آراد,ایران,لووتین   قرص خوراکی 50 ug,40409
40410,40410,سبحان دارو,سبحان دارو,دارو بهداشت شفا آراد,ایران,هالوپریدول-سبحان   قرص خوراکی 5 mg,40410
40411,40411,داروسازی تهران شیمی,داروسازی تهران شیمی,دارو بهداشت شفا آراد,ایران,نورمازین   قرص خوراکی 100 mg,40411
40412,40412,کارخانجات دارو پخش,کارخانجات دارو پخش,دارو بهداشت شفا آراد,ایران,ویتامین ب کمپلکس   تزریقی پرنترال 5 mg/2 mg/2 mg/3 mg/20 mg/1ml 2 ml,40412
40413,40413,سبحان دارو,سبحان دارو,دارو بهداشت شفا آراد,ایران,اکس کارپین   قرص خوراکی 150 mg,40413
40414,40414,پارس بهروزان جم,پارس بهروزان جم,دارو بهداشت شفا آراد,ایران,داکسی سایکلین   کپسول انتریک کوتد خوراکی   mg,40414
40415,40415,داروسازی تهران شیمی,داروسازی تهران شیمی,دارو بهداشت شفا آراد,ایران,دمتیک   تزریقی پرنترال 5 mg/1ml 2 ml,40415
40416,40416,داروسازی ابوریحان,داروسازی ابوریحان,دارو بهداشت شفا آراد,ایران,مدوپروک   پماد موضعی 0.1 % 30 g,40416
40417,40417,مهردارو,مهردارو,دارو بهداشت شفا آراد,ایران,رپاگلیناید   قرص خوراکی 2 mg,40417
40418,40418,لابراتوارهای سینا دارو,لابراتوارهای سینا دارو,دارو بهداشت شفا آراد,ایران,سالمکس   آئروسل با دوز اندازه گیری شده استنشاقی 25 ug/1{dose} 200 {puff},40418
40419,40419,داروسازی تولید دارو,داروسازی تولید دارو,دارو بهداشت شفا آراد,ایران,رلیکول   قرص خوراکی 325 mg/5 mg/2 mg,40419
40420,40420,داروسازی تولید دارو,داروسازی تولید دارو,دارو بهداشت شفا آراد,ایران,سوختگی   پماد موضعی 30 %/50 % 30 g,40420
40421,40421,داروسازی امین,داروسازی امین,دارو بهداشت شفا آراد,ایران,آمیتن   شربت خوراکی 1 mg/5ml 60 ml,40421
40422,40422,داروسازی رها اصفهان,داروسازی رها اصفهان,دارو بهداشت شفا آراد,ایران,پی.آ.د    پماد موضعی 850 [iu]/85 [iu]/1g 30 g,40422
40423,40423,شفا یاب گستر,desitin,دارو بهداشت شفا آراد,آلمان,دیازپام دستین   انما مقعدی 10 mg  mg,40423
