pharma_company,supplier,brand_owner,distributor,manufacturer_country,brand_name_fa,brand_name_en,generic_name_en,substance_name_en,atc_code
Sina Darou Laboratories,لابراتوارهای سینا دارو,لابراتوارهای سینا دارو,مدیریت منابع تجاری ایده گستران زمان,ایران,"تیرلوز   محلول، قطره چشمی 0.3 % 10 mL","TEARLOSE   SOLUTION, DROPS OPHTHALMIC 0.3 % 10 mL","ARTIFICIAL TEARS SOLUTION, DROPS OPHTHALMIC 0.3 % 10 mL",ARTIFICIAL TEARS,S01XA20
Cosar Pharmaceutical,داروسازی کوثر,داروسازی کوثر,مدیریت منابع تجاری ایده گستران زمان,ایران,کو-آموکسی کلاو   قرص خوراکی 500 mg/125 mg,CO-AMOXICLAV   TABLET ORAL 500 mg/125 mg,CO-AMOXICLAV TABLET ORAL 500 mg/125 mg,CO-AMOXICLAV,J01CR02
Sobhandarou,سبحان دارو,سبحان دارو,مدیریت منابع تجاری ایده گستران زمان,ایران,آتورواستاتین   قرص خوراکی 40 mg,ATORVASTATIN   TABLET ORAL 40 mg,ATORVASTATIN (AS CALCIUM) TABLET ORAL 40 mg,ATORVASTATIN (AS CALCIUM),C10AA05
Alhavi,الحاوی,الحاوی,مدیریت منابع تجاری ایده گستران زمان,ایران,"پاراکید   سوسپانسیون، قطره خوراکی 100 mg/1mL 15 mL","PARAKID   SUSPENSION, DROPS ORAL 100 mg/1mL 15 mL","ACETAMINOPHEN SUSPENSION, DROPS ORAL 100 mg/1mL 15 mL",ACETAMINOPHEN,N02BE01
NEAL PHARMED,نیل فارمد,نیل فارمد,مدیریت منابع تجاری ایده گستران زمان,ایران,نیلفورمین   قرص خوراکی 500 mg,NILFORMIN   TABLET ORAL 500 mg,METFORMIN HYDROCHLORIDE TABLET ORAL 500 mg,METFORMIN HYDROCHLORIDE,A10BA02
Exir Pharmaceutical Company,داروسازی اکسیر,داروسازی اکسیر,مدیریت منابع تجاری ایده گستران زمان,ایران,هپارین   تزریقی پرنترال 5000 [iU]/1mL 1 mL,HEPARIN   INJECTION PARENTERAL 5000 [iU]/1mL 1 mL,HEPARIN SODIUM INJECTION PARENTERAL 5000 [iU]/1mL 1 mL,HEPARIN SODIUM,B01AB01
Sina Darou Laboratories,لابراتوارهای سینا دارو,لابراتوارهای سینا دارو,مدیریت منابع تجاری ایده گستران زمان,ایران,"زایلومول   محلول، قطره چشمی 2 %/0.5 % 5 mL","ZILOMOLE   SOLUTION, DROPS OPHTHALMIC 2 %/0.5 % 5 mL","DORZOLAMIDE (AS HYDROCHLORIDE) / TIMOLOL (AS MALEATE) SOLUTION, DROPS OPHTHALMIC 2 %/0.5 % 5 mL",DORZOLAMIDE (AS HYDROCHLORIDE) / TIMOLOL (AS MALEATE),S01ED51
Amin Pharmaceutical Co.,دارودرمان پارس,دارودرمان پارس,مدیریت منابع تجاری ایده گستران زمان,ایران,بوپرنورفین   قرص زیرزبانی 2 mg,BUPRENORPHINE   TABLET SUBLINGUAL 2 mg,BUPRENORPHINE (AS HYDROCHLORIDE) TABLET SUBLINGUAL 2 mg,BUPRENORPHINE (AS HYDROCHLORIDE),N07BC01
Toliddaru Pharma. Co.,داروسازی تولید دارو,داروسازی تولید دارو,مدیریت منابع تجاری ایده گستران زمان,ایران,کوفکس   شربت خوراکی 100 mg/2 mg/5 mg/5mL 60 mL,COUFEX   SYRUP ORAL 100 mg/2 mg/5 mg/5mL 60 mL,GUAIFENESIN / CHLORPHENIRAMINE / PHENYLEPHRINE SYRUP ORAL 100 mg/2 mg/5 mg/5mL 60 mL,GUAIFENESIN / CHLORPHENIRAMINE / PHENYLEPHRINE,R05DA20
Aryapharmaceutical,داروسازی آریا,داروسازی آریا,مدیریت منابع تجاری ایده گستران زمان,ایران,آملودیپین آریا   قرص خوراکی 5 mg,AMLODIPINE ARYA   TABLET ORAL 5 mg,AMLODIPINE (AS BESILATE) TABLET ORAL 5 mg,AMLODIPINE (AS BESILATE),C08CA01
Alborzdarou,البرز دارو,Cipla,مدیریت منابع تجاری ایده گستران زمان,ایران,آملوپرس   قرص خوراکی 5 mg,AMLOPRES   TABLET ORAL 5 mg,AMLODIPINE (AS BESILATE) TABLET ORAL 5 mg,AMLODIPINE (AS BESILATE),C08CA01
Zahravi Pharmaceutical,داروسازی زهراوی,داروسازی زهراوی,مدیریت منابع تجاری ایده گستران زمان,ایران,ویوبیون   تزریقی پرنترال 100 mg/100 mg/1000 ug/3mL  mL,VIOBION   INJECTION PARENTERAL 100 mg/100 mg/1000 ug/3mL  mL,VITAMIN B1 / VITAMIN B6 / VITAMIN B12 INJECTION PARENTERAL 100 mg/100 mg/1000 ug/3mL,VITAMIN B1 / VITAMIN B6 / VITAMIN B12,A11EA
Zagros Darou Parsian,دارویی و نهاده های زاگرس دارو پارسیان,دارویی و نهاده های زاگرس دارو پارسیان,مدیریت منابع تجاری ایده گستران زمان,ایران,زاگروکلد   قرص خوراکی 325 mg/5 mg/2 mg,ZAGROCOLD   TABLET ORAL 325 mg/5 mg/2 mg,ADULT COLD PREPARATIONS (4-3) TABLET ORAL 325 mg/5 mg/2 mg,ADULT COLD PREPARATIONS (4-3),R05X
Alborzdarou,البرز دارو,البرز دارو,مدیریت منابع تجاری ایده گستران زمان,ایران,آ ث آ   قرص خوراکی 162.5 mg/32.5 mg/325 mg,ACA   TABLET ORAL 162.5 mg/32.5 mg/325 mg,ACETAMINOPHEN / CAFFEINE / ASA TABLET ORAL 162.5 mg/32.5 mg/325 mg,ACETAMINOPHEN / CAFFEINE / ASA,N02BE51
Pooyesh Darou,فرآورده های پویش دارو,فرآورده های پویش دارو,مدیریت منابع تجاری ایده گستران زمان,ایران,پی دی لستا   محلول تزریقی پرنترال 10 mg/1mL 0.6 mg,"PDLASTA   INJECTION, SOLUTION PARENTERAL 10 mg/1mL 0.6 mg","PEGFILGRASTIM INJECTION, SOLUTION PARENTERAL 10 mg/1mL 0.6 mL",PEGFILGRASTIM,l03aa13
Alborzdarou,البرز دارو,البرز دارو,مدیریت منابع تجاری ایده گستران زمان,ایران,هپارین   تزریقی پرنترال 5000 [iU]/1mL 1 mL,HEPARIN   INJECTION PARENTERAL 5000 [iU]/1mL 1 mL,HEPARIN SODIUM INJECTION PARENTERAL 5000 [iU]/1mL 1 mL,HEPARIN SODIUM,B01AB01
Samisaz,داروسازی سامی ساز,داروسازی سامی ساز,مدیریت منابع تجاری ایده گستران زمان,ایران,کاردیوسپرین   قرص انتریک کوتد خوراکی 80 mg,"CARDIOSPRIN   TABLET, DELAYED RELEASE ORAL 80 mg","ASA (ACETYLSALICYLIC ACID) TABLET, DELAYED RELEASE ORAL 80 mg",ASA (ACETYLSALICYLIC ACID),B01AC06
"NO.115 , Jalal St ., Esteqlal Town ,Tehran",داروسازی خوارزمی,داروسازی خوارزمی,مدیریت منابع تجاری ایده گستران زمان,ایران,دیفرامیکس   شربت خوراکی 12.5 mg/125 mg/5mL 60 mL,DIFRAMIX   SYRUP ORAL 12.5 mg/125 mg/5mL 60 mL,DIPHENHYDRAMINE / AMMONIUM CHLORIDE SYRUP ORAL 12.5 mg/125 mg/5mL 60 mL,DIPHENHYDRAMINE / AMMONIUM CHLORIDE,R06AA52
Amin Pharmaceutical Co.,داروسازی امین,داروسازی امین,مدیریت منابع تجاری ایده گستران زمان,ایران,فاموتیدین   قرص خوراکی 40 mg,FAMOTIDINE   TABLET ORAL 40 mg,FAMOTIDINE TABLET ORAL 40 mg,FAMOTIDINE,A02BA03
Cinnagen Co.,تحقیقاتی و تولیدی سیناژن,تحقیقاتی و تولیدی سیناژن,مدیریت منابع تجاری ایده گستران زمان,ایران,سینال اف   پودر برای تهیه محلول تزریقی پرنترال 75 [iU]  [iU],"CINNAL F   INJECTION, POWDER, FOR SOLUTION PARENTERAL 75 [iU]  [iU]","FOLLITROPIN ALFA INJECTION, POWDER, FOR SOLUTION PARENTERAL 75 [iU]",FOLLITROPIN ALFA,G03GA05
Sina Darou Laboratories,لابراتوارهای سینا دارو,لابراتوارهای سینا دارو,مدیریت منابع تجاری ایده گستران زمان,ایران,زیروویت   پماد چشمی 250 [iU]/1g 5 g,XEROVIT   OINTMENT OPHTHALMIC 250 [iU]/1g 5 g,VITAMIN A OINTMENT OPHTHALMIC 250 [iU]/1g 5 g,VITAMIN A,S01XA02
Farabi Pharmaceutical,دارو سازی فارابی,دارو سازی فارابی,مدیریت منابع تجاری ایده گستران زمان,ایران,آزیترومایسین   کپسول خوراکی 500 mg  ,AZITHROMYCIN   CAPSULE ORAL 500 mg  ,AZITHROMYCIN CAPSULE ORAL 500 mg,AZITHROMYCIN,J01FA10
Amin Pharmaceutical Co.,داروسازی کوثر,داروسازی کوثر,مدیریت منابع تجاری ایده گستران زمان,ایران,پنتوپرازول   قرص انتریک کوتد خوراکی 40 mg,"PANTOPRAZOLE   TABLET, DELAYED RELEASE ORAL 40 mg","PANTOPRAZOLE TABLET, DELAYED RELEASE ORAL 40 mg",PANTOPRAZOLE,A02BC02
Caspian Tamin Co.,داروسازی کاسپین تأمین,داروسازی کاسپین تأمین,مدیریت منابع تجاری ایده گستران زمان,ایران,نوروتامین   تزریقی پرنترال 100 mg/100 mg/1000 ug/3mL  mL,NEUROTAMINE   INJECTION PARENTERAL 100 mg/100 mg/1000 ug/3mL  mL,VITAMIN B1 / VITAMIN B6 / VITAMIN B12 INJECTION PARENTERAL 100 mg/100 mg/1000 ug/3mL,VITAMIN B1 / VITAMIN B6 / VITAMIN B12,A11EA
Amin Pharmaceutical Co.,دارویی البرز فارمد,دارویی البرز فارمد,مدیریت منابع تجاری ایده گستران زمان,ایران,اپیوم   تنطور خوراکی 10 mg/1mL 250 mL,OPIUM   TINCTURE ORAL 10 mg/1mL 250 mL,OPIUM TINCTURE ORAL 10 mg/1mL 250 mL,OPIUM,N02AA02
Alborzdarou,البرز دارو,البرز دارو,مدیریت منابع تجاری ایده گستران زمان,ایران,لاکسی ژل   سوسپانسیون خوراکی 8 % 240 mL,LAXIGEL   SUSPENSION ORAL 8 % 240 mL,MAGNESIUM HYDROXIDE SUSPENSION ORAL 8 % 240 mL,MAGNESIUM HYDROXIDE,A02AA04
Exir Pharmaceutical Company,داروسازی اکسیر,داروسازی اکسیر,مدیریت منابع تجاری ایده گستران زمان,ایران,انوکسیر   تزریقی پرنترال 100 mg/1mL 0.6 mL,ENOXIR   INJECTION PARENTERAL 100 mg/1mL 0.6 mL,ENOXAPARIN SODIUM INJECTION PARENTERAL 100 mg/1mL 0.6 mL,ENOXAPARIN SODIUM,B01AB05
Aryapharmaceutical,داروسازی آریا,داروسازی آریا,مدیریت منابع تجاری ایده گستران زمان,ایران,آری-پروفن   قرص خوراکی 400 mg,ARY-PROFEN   TABLET ORAL 400 mg,IBUPROFEN TABLET ORAL 400 mg,IBUPROFEN,M01AE01
Noavaran Daroui Kimia,نو آوران دارویی کیمیا,نو آوران دارویی کیمیا,مدیریت منابع تجاری ایده گستران زمان,ایران,سورانکس   قرص خوراکی 200 mg,SORANEX   TABLET ORAL 200 mg,SORAFENIB (AS TOSYLATE) TABLET ORAL 200 mg,SORAFENIB (AS TOSYLATE),L01XE05
,به شاد دارو,به شاد دارو,مدیریت منابع تجاری ایده گستران زمان,ایران,انتری داکس   کپسول انتریک کوتد خوراکی,"ENTERIDOX   CAPSULE, DELAYED RELEASE ORAL","DOXYCYCLINE (AS HYCLATE) CAPSULE, DELAYED RELEASE ORAL",DOXYCYCLINE (AS HYCLATE),J01AA02
Reliance Life Sciences,کی بی سی,Reliance Life Sciences,مدیریت منابع تجاری ایده گستران زمان,هند,ایمونورل   تزریقی داخل وریدی 50 mg/1mL 100 g,IMMUNOREL   INJECTION INTRAVENOUS 50 mg/1mL 100 g,IMMUNE GLOBULIN INJECTION INTRAVENOUS 50 mg/1mL 100 mL,IMMUNE GLOBULIN,J06BA02
Zagros Darou Parsian,دارویی و نهاده های زاگرس دارو پارسیان,دارویی و نهاده های زاگرس دارو پارسیان,مدیریت منابع تجاری ایده گستران زمان,ایران,استاگروفن   قرص خوراکی 500 mg,ACETAGROPHEN   TABLET ORAL 500 mg,ACETAMINOPHEN TABLET ORAL 500 mg,ACETAMINOPHEN,N02BE01
Samen Pharmaceutical Co,داروسازی ثامن,داروسازی ثامن,مدیریت منابع تجاری ایده گستران زمان,ایران,دکستروز/سدیم کلراید   محلول تزریقی داخل وریدی 3.33 %/0.3 % 500 L,"DEXTROSE/SODIUM CHLORIDE   INJECTION, SOLUTION INTRAVENOUS 3.33 %/0.3 % 500 L","DEXTROSE / SODIUM CHLORIDE INJECTION, SOLUTION INTRAVENOUS 3.33 %/0.3 % 500 mL",DEXTROSE / SODIUM CHLORIDE,B05BB02
Nano Daru Pajuhan Pardis,نانو دارو پژوهان پردیس,نانو دارو پژوهان پردیس,مدیریت منابع تجاری ایده گستران زمان,ایران,رمدسیویر- ان دی   محلول تزریقی پرنترال 5 mg/1mL 20 mL,"REMDESIVIR-ND   INJECTION, SOLUTION PARENTERAL 5 mg/1mL 20 mL","REMDESIVIR INJECTION, SOLUTION PARENTERAL 5 mg/1mL 20 mL",REMDESIVIR,J05
Mehr Darou,دارودرمان پارس,دارودرمان پارس,مدیریت منابع تجاری ایده گستران زمان,ایران,متادون   قرص خوراکی 40 mg,METHADONE   TABLET ORAL 40 mg,METHADONE HYDROCHLORIDE TABLET ORAL 40 mg,METHADONE HYDROCHLORIDE,N07BC02
Sina Darou Laboratories,لابراتوارهای سینا دارو,لابراتوارهای سینا دارو,مدیریت منابع تجاری ایده گستران زمان,ایران,کاتوسین پلاس   آئروسل با دوز اندازه گیری شده استنشاقی 25 ug/250 ug/1{dose} 120 {Puff},"CATOSIN PLUS   AEROSOL, METERED RESPIRATORY 25 ug/250 ug/1{dose} 120 {Puff}","SALMETEROL (AS XINAFOATE) / FLUTICASONE PROPIONATE AEROSOL, METERED RESPIRATORY 25 ug/250 ug/1{dose} 120 {dose}",SALMETEROL (AS XINAFOATE) / FLUTICASONE PROPIONATE,R03AK06
Sobhandarou,سبحان دارو,سبحان دارو,مدیریت منابع تجاری ایده گستران زمان,ایران,زانیسد   قرص خوراکی 0.5 mg,XANISED   TABLET ORAL 0.5 mg,ALPRAZOLAM TABLET ORAL 0.5 mg,ALPRAZOLAM,N05BA12
F.hoffmann-la Roche,داروسازی زهراوی,F.hoffmann-la Roche,مدیریت منابع تجاری ایده گستران زمان,سوئیس,سل سپت   قرص خوراکی 500 mg,CELLCEPT   TABLET ORAL 500 mg,MYCOPHENOLATE MOFETIL TABLET ORAL 500 mg,MYCOPHENOLATE MOFETIL,L04AA06
"NO.115 , Jalal St ., Esteqlal Town ,Tehran",داروسازی خوارزمی,داروسازی خوارزمی,مدیریت منابع تجاری ایده گستران زمان,ایران,زیتوسیدال   قرص خوراکی 250 mg,ZITOCIDAL   TABLET ORAL 250 mg,AZITHROMYCIN TABLET ORAL 250 mg,AZITHROMYCIN,J01FA10
Darou Pakhsh,کارخانجات دارو پخش,کارخانجات دارو پخش,مدیریت منابع تجاری ایده گستران زمان,ایران,متادون   محلول خوراکی 25 mg/5 mL 250 mL,METHADONE   SOLUTION ORAL 25 mg/5 mL 250 mL,METHADONE HYDROCHLORIDE SOLUTION ORAL 25 mg/5 mL 250 mL,METHADONE HYDROCHLORIDE,N07BC02
Farabi Pharmaceutical,دارو سازی فارابی,دارو سازی فارابی,مدیریت منابع تجاری ایده گستران زمان,ایران,سفیکسیم   قرص خوراکی 400 mg,CEFIXIME   TABLET ORAL 400 mg,CEFIXIME TABLET ORAL 400 mg,CEFIXIME,J01DD08
Sajad Daru Shargh,سجاد داروی شرق,سجاد داروی شرق,مدیریت منابع تجاری ایده گستران زمان,ایران,آ اس آ (استیل سالیسیلیک اسید)   قرص انتریک کوتد خوراکی 80 mg,"ASA (ACETYLSALICYLIC ACID)   TABLET, DELAYED RELEASE ORAL 80 mg","ASA (ACETYLSALICYLIC ACID) TABLET, DELAYED RELEASE ORAL 80 mg",ASA (ACETYLSALICYLIC ACID),B01AC06
Sina Darou Laboratories,لابراتوارهای سینا دارو,لابراتوارهای سینا دارو,مدیریت منابع تجاری ایده گستران زمان,ایران,"رستانکس   اسپری، سوسپانسیون از راه بینی 0.05 % 20 mL","RESTANEX   SPRAY, SUSPENSION NASAL 0.05 % 20 mL","MOMETASONE FUROATE SPRAY, SUSPENSION NASAL 0.05 % 20 mL",MOMETASONE FUROATE,R01AD09
Amin Pharmaceutical Co.,روژین دارو,Servier,مدیریت منابع تجاری ایده گستران زمان,ایران,دیامیکرون ام آر   قرص پیوسته رهش خوراکی 60 mg,"DIAMICRON MR   TABLET, EXTENDED RELEASE ORAL 60 mg","GLICLAZIDE TABLET, EXTENDED RELEASE ORAL 60 mg",GLICLAZIDE,A10BB09
Alborzdarou,البرز دارو,البرز دارو,مدیریت منابع تجاری ایده گستران زمان,ایران,متورال   قرص خوراکی 50 mg,METORAL   TABLET ORAL 50 mg,METOPROLOL TARTRATE TABLET ORAL 50 mg,METOPROLOL TARTRATE,C07AB02
Samen Pharmaceutical Co,داروسازی ثامن,داروسازی ثامن,مدیریت منابع تجاری ایده گستران زمان,ایران,سدیم کلراید   محلول تزریقی پرنترال 0.9 % 1000 L,"SODIUM CHLORIDE   INJECTION, SOLUTION PARENTERAL 0.9 % 1000 L","SODIUM CHLORIDE INJECTION, SOLUTION PARENTERAL 0.9 % 1000 mL",SODIUM CHLORIDE,B05XA03
Shafa Pharmaceutical & Hygienic Mfg.co.,لابراتوار داروسازی و بهداشتی شفا,لابراتوار داروسازی و بهداشتی شفا,مدیریت منابع تجاری ایده گستران زمان,ایران,فاموتیدین   قرص خوراکی 40 mg,FAMOTIDINE   TABLET ORAL 40 mg,FAMOTIDINE TABLET ORAL 40 mg,FAMOTIDINE,A02BA03
Amin Pharmaceutical Co.,داروسازی امین,داروسازی امین,مدیریت منابع تجاری ایده گستران زمان,ایران,دیفن هیدرامین   محلول خوراکی 12.5 mg/5mL 60 mL,DIPHENHYDRAMINE   SOLUTION ORAL 12.5 mg/5mL 60 mL,DIPHENHYDRAMINE HYDROCHLORIDE SOLUTION ORAL 12.5 mg/5mL 60 mL,DIPHENHYDRAMINE HYDROCHLORIDE,R06AA02
Sina Darou Laboratories,لابراتوارهای سینا دارو,لابراتوارهای سینا دارو,مدیریت منابع تجاری ایده گستران زمان,ایران,"سیپلکس   محلول، قطره چشمی 0.3 % 10 mL","CIPLEX   SOLUTION, DROPS OPHTHALMIC 0.3 % 10 mL","CIPROFLOXACIN SOLUTION, DROPS OPHTHALMIC 0.3 % 10 mL",CIPROFLOXACIN,S01AE03
Shahid Ghazi Pharmaceutical Co.,داروسازی شهید قاضی,داروسازی شهید قاضی,مدیریت منابع تجاری ایده گستران زمان,ایران,سدیم کلراید   محلول تزریقی پرنترال 0.9 % 1000 mL,"SODIUM CHLORIDE   INJECTION, SOLUTION PARENTERAL 0.9 % 1000 mL","SODIUM CHLORIDE INJECTION, SOLUTION PARENTERAL 0.9 % 1000 mL",SODIUM CHLORIDE,B05XA03
Exir Pharmaceutical Company,داروسازی اکسیر,داروسازی اکسیر,مدیریت منابع تجاری ایده گستران زمان,ایران,ایبوکسیر   سوسپانسیون خوراکی 100 mg/5mL 120 mL,IBUXIR   SUSPENSION ORAL 100 mg/5mL 120 mL,IBUPROFEN SUSPENSION ORAL 100 mg/5mL 120 mL,IBUPROFEN,M01AE01
Samen Pharmaceutical Co,داروسازی ثامن,داروسازی ثامن,مدیریت منابع تجاری ایده گستران زمان,ایران,آب سترون برای تزریق   تزریقی پرنترال 5 mL  mL,STERILE WATER FOR INJECTION   INJECTION PARENTERAL 5 mL  mL,WATER INJECTION PARENTERAL 5 mL,WATER,V07
Sobhandarou,سبحان دارو,سبحان دارو,مدیریت منابع تجاری ایده گستران زمان,ایران,آتورواستاتین   قرص خوراکی 40 mg,ATORVASTATIN   TABLET ORAL 40 mg,ATORVASTATIN (AS CALCIUM) TABLET ORAL 40 mg,ATORVASTATIN (AS CALCIUM),C10AA05
Aburaihan Pharmaceutical Co,داروسازی ابوریحان,داروسازی ابوریحان,مدیریت منابع تجاری ایده گستران زمان,ایران,دیکلوفناک   شیاف مقعدی 100 mg,DICLOFENAC   SUPPOSITORY RECTAL 100 mg,DICLOFENAC SODIUM SUPPOSITORY RECTAL 100 mg,DICLOFENAC SODIUM,M01AB05
"NO.115 , Jalal St ., Esteqlal Town ,Tehran",داروسازی خوارزمی,داروسازی خوارزمی,مدیریت منابع تجاری ایده گستران زمان,ایران,دیفرام   محلول خوراکی 12.5 mg/5mL 60 mL,DIFRAM   SOLUTION ORAL 12.5 mg/5mL 60 mL,DIPHENHYDRAMINE HYDROCHLORIDE SOLUTION ORAL 12.5 mg/5mL 60 mL,DIPHENHYDRAMINE HYDROCHLORIDE,R06AA02
